score,title,rating,reviews,neg_total,neg_comm,neg_wait,neg_forgot,address,phone,website,telegram,whatsapp,yandex_url,score_details
8,АвтоБлеск,4.699999809265137,74,0,0,0,0,"Люботинский просп., 2-4",+7 (911) 922-43-80; +7 (812) 922-43-80,https://автоблеск78.рф/#form/?utm_source=map&utm_medium=perehod_na_site,https://t.me/+79119224380,https://wa.me/+79119224380?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1011699979/,TG+WA +2 | rating 4.7 +3 | site +1 | revs 74 +2
8,ДСГсервис-СПб,4.699999809265137,93,0,0,0,0,"Таллинское ш., 153, корп. 2З",+7 (921) 896-87-88,https://dsgservice-spb.ru/,https://t.me/dsgservice_spb,https://wa.me/79218968788?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1180627692/,TG+WA +2 | rating 4.7 +3 | site +1 | revs 93 +2
8,Виват-Авто,4.300000190734863,226,0,0,0,0,"Уральская ул., 16Б",+7 (911) 950-00-75,http://виват-авто.рф/,https://t.me/+79119500075,https://wa.me/79119500075?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1355573533/,TG+WA +2 | rating 4.3 +3 | site +1 | revs 226 +2
8,Формула Автосервиса,4.699999809265137,314,0,0,0,0,"ул. Маршала Новикова, 41, корп. 1",+7 (812) 237-34-47 (Автосервис),https://f-autoservice.ru/#автосервис,https://t.me/fautoservice,https://wa.me/78124949009?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/74060233998/,TG+WA +2 | rating 4.7 +3 | site +1 | revs 314 +2
8,Gwt Service,4.5,140,0,0,0,0,"наб. Обводного канала, 158",+7 (964) 342-84-43 (администратор ); +7 (964) 342-85-54 (отдел продаж ),http://gwtservice.ru/?utm_source=ymaps,https://t.me/+79219939397,https://wa.me/79219939397?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1081437353/,TG+WA +2 | rating 4.5 +3 | site +1 | revs 140 +2
8,Каретный двор,4.599999904632568,188,0,0,0,0,"Ленинский просп., 72, корп. 3Б",+7 (981) 335-53-19,https://karetnyj-dvor.ru/?utm_source=yandex,https://t.me/+79119222176,https://wa.me/79119222176?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1245913482/,TG+WA +2 | rating 4.6 +3 | site +1 | revs 188 +2
8,Эксклюзив,4.400000095367432,93,0,0,0,0,"Уральская ул., 17, корп. 5",+7 (812) 327-99-50 (Много канальный),https://project8569478.tilda.ws/,https://t.me/+79219479210,https://wa.me/79219479210?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1018548325/,TG+WA +2 | rating 4.4 +3 | site +1 | revs 93 +2
8,МэйкКар,4.699999809265137,219,0,0,0,0,"Комендантский просп., 43, корп. 3",+7 (812) 720-18-73; +7 (981) 780-00-90 (Мастер Приемщик),https://make-car.ru/,https://t.me/+79817800090,https://wa.me/79817800090?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1737750669/,TG+WA +2 | rating 4.7 +3 | site +1 | revs 219 +2
8,СПб-Глушитель,4.699999809265137,183,0,0,0,0,"Полевая Сабировская ул., 48",+7 (921) 944-14-80,http://spb-glushac.ru/,https://t.me/spbglushac,https://wa.me/79219441480?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/238802027848/,TG+WA +2 | rating 4.7 +3 | site +1 | revs 183 +2
7,Автоцентр 62,5,169,6,1,0,0,"ул. Чкалова, 25, Рязань",+7 (910) 634-24-05 (Кузовной цех); +7 (953) 742-48-03 (Слесарный цех); +7 (4912) 52-55-95 (Техобслуживание),https://autocenter62.ru/,https://t.me/autocenter62,https://wa.me/79106342405?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/27036708320/,TG+WA +2 | site +1 | revs 169 +2 | comm/wait 1x +2
7,Quick Service,0,124,5,0,1,0,"Колхозная ул., 165, Ступино",+7 (916) 330-80-00 (Отдел продаж); +7 (916) 833-94-63 (Мастер приемщик ),http://quickautoservice.ru/,https://t.me/+79163308000,https://wa.me/79163308000?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/240641626544/,TG+WA +2 | site +1 | revs 124 +2 | comm/wait 1x +2
7,Avto-Vag,4.699999809265137,57,10,0,1,0,"ул. Первостроителей, 9, Воскресенск",+7 (916) 052-36-56,,,https://wa.me/79160523656?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/17345225745/,rating 4.7 +3 | revs 57 +2 | comm/wait 1x +2
7,Дизель Мастер Плюс,4.099999904632568,66,0,0,0,0,"ул. Фирсова, 31А, Рязань",+7 (961) 130-98-62; +7 (4912) 99-98-62; +7 (4912) 51-77-17; +7 (920) 637-68-90,,https://t.me/+79206376890,https://wa.me/79206376890?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/1049081024/,TG+WA +2 | rating 4.1 +3 | revs 66 +2
7,Автосервис Mercedes-Benz,5,87,8,0,0,1,"Санкт-Петербург, Политехническая ул., 6",+7 (812) 614-00-41; +7 (931) 340-48-94,https://mb-auto.ru/?yclid=17098386581269250047&utm_content=16459792213&utm_source=geoadv_maps,https://t.me/MB_autoservice,https://wa.me/+7+(931)+340-48-94?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%E2%84%96B4734905+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/86198844640/,TG+WA +2 | site +1 | revs 87 +2 | forgot 1x +2
7,Дизелев,4.900000095367432,85,13,0,0,0,"Санкт-Петербург, Якорная ул., 9А, корп. 5",+7 (812) 309-76-79,http://дизелев.рф/?yclid=11289178312200683519&utm_campaign=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA%20%7C%20%D0%A0%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%B4%D0%B2%D0%B8%D0%B3%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%5B%D0%BD%D0%BE%D0%B2%D0%B0%D1%8F%5D%2028.01&utm_content=5307018543&utm_medium=cpc&utm_source=yandex_direct&utm_term=---autotargeting,https://t.me/+79119293424,https://wa.me/+79119293424?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%E2%84%96D15174432554+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/18226724833/,TG+WA +2 | site +1 | revs 85 +2 | price/noinfo 2x +2
7,Территория автосервиса,5,290,29,2,0,0,"Санкт-Петербург, просп. Испытателей, 1, корп. 3",+7 (921) 581-31-15 (Мастер СТО); +7 (812) 643-21-33 (СТО),https://sto-isp1.ru/,,https://wa.me/79215813115?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/35773705915/,site +1 | revs 290 +2 | comm/wait 2x +4
7,Razval Expert,5,289,27,1,0,0,"13-я Красноармейская ул., 8, Санкт-Петербург",+7 (812) 932-65-79; +7 (993) 975-60-65; +7 (921) 932-65-79,http://razval-shozhdeniye.ru/,https://t.me/+79219326579,https://wa.me/+79219326579,https://yandex.ru/maps/org/1259313447/,TG+WA +2 | site +1 | revs 289 +2 | comm/wait 1x +2
7,Ns Service,5,212,5,1,1,0,"Мебельный пр., 2, Санкт-Петербург",+7 (812) 445-80-53,https://nsservice.su/?utm_campaign=yandex_meb2&utm_content=yandex_contacts&utm_medium=organic&utm_source=yandex_maps,https://t.me/nsservicee,,https://yandex.ru/maps/org/102693143538/,site +1 | revs 212 +2 | comm/wait 2x +4
7,УазПрофиСервис,5,67,6,0,0,0,"Красногвардейский район, ул. Пугачёва, 5-7В",+7 (929) 155-16-65 (УАЗ ПРОФИ СЕРВИС),http://stouaz.ru/,https://t.me/stouazru,https://wa.me/89291551665?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/113482123721/,TG+WA +2 | site +1 | revs 67 +2 | price/noinfo 2x +2
7,Subariko,5,336,21,0,1,0,"Московский просп., 83И",+7 (921) 937-19-17; +7 (812) 937-19-17,https://subariko.ru/,,https://wa.me/79219371917?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/140162785883/,site +1 | revs 336 +2 | comm/wait 1x +2 | price/noinfo 2x +2
7,Каррера Сервис Порше,5,104,5,0,0,0,"Рощинская ул., 20В",+7 (911) 911-97-77 (Сервис),https://porschespb.ru/,https://t.me/carreraspb,https://wa.me/79119119777?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/11449802455/,TG+WA +2 | site +1 | revs 104 +2 | price/noinfo 2x +2
7,Авто максимум,4.699999809265137,106,4,0,0,0,"Школьная ул., 89",+7 (812) 981-31-58; +7 (921) 344-01-02; +7 (904) 519-15-82,https://zenit-avto-shkolnaja-ulitsa.clients.site/,https://t.me/+79213440102,,https://yandex.ru/maps/org/1695378539/,rating 4.7 +3 | site +1 | revs 106 +2 | price/noinfo 1x +1
7,Li Auto Std,5,125,4,0,0,0,"Стародеревенская ул., 13А",+7 (911) 922-99-94 (Ремонт и обслуживание LiXiang); +7 (901) 374-24-74,,https://t.me/lishkispb,https://wa.me/79119229994?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/137973095961/,TG+WA +2 | revs 125 +2 | price/noinfo 3x +3
7,Адора бокс,4.900000095367432,188,10,0,1,0,"ул. Потапова, 2Л",+7 (812) 336-71-79; +7 (911) 291-46-14 (Дополнительный номер),https://www.adorabox.ru/,https://t.me/adoraboxru,https://wa.me/79112914614?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/159460063307/,TG+WA +2 | site +1 | revs 188 +2 | comm/wait 1x +2
7,Атл сервис,4.800000190734863,67,12,0,1,0,"Школьная ул., 75, корп. 3",+7 (812) 677-72-45 (городской номер); +7 (911) 925-02-49 (мобильный номер),https://atl-sto.ru/,https://t.me/atlservice,https://wa.me/79119250249?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/237113747079/,TG+WA +2 | site +1 | revs 67 +2 | comm/wait 1x +2
7,Автоэлектрик,4.900000095367432,189,19,0,1,0,"1-й Верхний пер., 10",+7 (921) 940-43-99; +7 (913) 684-11-80,http://auto-starter-spb.ru/,,https://wa.me/79219404399?text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B8%D0%B7+%D0%AF%D0%BD%D0%B4%D0%B5%D0%BA%D1%81+%D0%9A%D0%B0%D1%80%D1%82%0A%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!+%D0%9C%D0%B5%D0%BD%D1%8F+%D0%B7%D0%B0%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BE%D0%B2%D0%B0%D0%BB%D0%BE+%D0%B2%D0%B0%D1%88%D0%B5+%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,https://yandex.ru/maps/org/50128225898/,site +1 | revs 189 +2 | comm/wait 1x +2 | price/noinfo 2x +2
7,СтоВеста,5,307,19,2,0,0,"Планерная ул., 15Б",+7 (812) 220-40-11 (клиентский сервис); +7 (812) 220-45-11 (Сервис и магазин),https://stovesta.ru/?utm_campaign=maps&utm_medium=maps&utm_source=y_maps_sto_vesta,https://t.me/logan_shop_consultation_bot,,https://yandex.ru/maps/org/47154037481/,site +1 | revs 307 +2 | comm/wait 2x +4
